subj,month,sex,MOTedu,VMS,ctype,object,cgprompt,timediff,include_prompt,cgresponse,C1Obj,C1Prompt,Prod.Obj.Cong,Prod.Prompt.Cong,VMS.Obj.Cong,VMS.Prompt.Cong,VMS.Prod.Cong,VMSgroup,wordclass,Siblings
309,10,M,Masters Degree,x,p b,[unclear],hands,5812,TRUE,Reformulation,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
309,10,M,Masters Degree,x,t d,cat,kitty,7799,TRUE,Reformulation,k,k,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
309,10,M,Masters Degree,x,t d,cat,kitty,8501,TRUE,None,k,k,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
309,10,M,Masters Degree,x,s,cat,kitty,13038,FALSE,None,k,k,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
309,10,M,Masters Degree,x,p b,[toy],balloon,1599,TRUE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,N,0
749,10,M,Assoc Degree,x,k g,block,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
749,10,M,Assoc Degree,x,k g,block,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
749,10,M,Assoc Degree,x,t d,[toy],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
749,10,M,Assoc Degree,x,k g,book,dog,1101,TRUE,Question,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
749,10,M,Assoc Degree,x,k g,book,dog,3001,TRUE,Reformulation,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
749,10,M,Assoc Degree,x,k g,book,dog,1400,TRUE,Question,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
749,10,M,Assoc Degree,x,p b,fan,fan,857,TRUE,None,f,f,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
749,10,M,Assoc Degree,x,k g,[none],tired,5701,TRUE,Reformulation,none,t,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,A,0
749,10,M,Assoc Degree,x,n,[toy],[none],NA,NA,Reformulation,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
749,10,M,Assoc Degree,x,t d,phone,[none],NA,NA,None,f,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,p b,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,p b,spoon,[none],NA,NA,Repetition,s,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,p b,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,m,spoon,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,p b,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,p b,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,Question,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,shoe,[none],NA,NA,Agreement,s,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,m,shoe,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,shoe,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,shoe,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,shoe,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,shoe,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,shoe,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,shoe,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,m,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,bag,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],bxx [name],11600,FALSE,None,none,b,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,k g,[unclear],cheese,2700,TRUE,None,none,t,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,2
623,10,M,Doctorate,x,t d,[unclear],cheese,6244,TRUE,None,none,t,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,N,2
623,10,M,Doctorate,x,k g,[unclear],green+beans,2151,TRUE,Agreement,none,g,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,N,2
623,10,M,Doctorate,x,k g,[unclear],green+beans,9307,TRUE,None,none,g,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,N,2
623,10,M,Doctorate,x,p b,green+beans,[none],NA,NA,None,g,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,p b,[unclear],buddy,7800,TRUE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,N,2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
623,10,M,Doctorate,x,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
279,11,F,Bachelors Degree,t d,t d,camera,kiss,1001,TRUE,None,k,k,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,V,1
279,11,F,Bachelors Degree,t d,t d,[none],cake,996,TRUE,None,none,k,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,[none],cake,5299,TRUE,None,none,k,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,mother,baby,1499,TRUE,None,m,b,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,mother,baby,4437,TRUE,None,m,b,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,whisk,[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,straw,[none],NA,NA,Response,s,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,straw,[none],NA,NA,Response,s,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,straw,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,straw,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,straw,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,n,star,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,star,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,lxx [name],oil,2499,TRUE,None,l,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,whisk,table,7899,TRUE,Question,none,t,FALSE,FALSE,FALSE,TRUE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,whisk,table,9314,TRUE,Question,none,t,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,k g,whisk,cake,13500,FALSE,None,none,k,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[none],barf,4103,TRUE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,V,1
279,11,F,Bachelors Degree,t d,n,[none],kid,4000,TRUE,None,none,k,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,mother,kid,8616,TRUE,None,m,k,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[none],kid,9560,TRUE,None,none,k,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,[none],[none],15938,FALSE,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,whisk,[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,p b,straw,cake,9152,TRUE,None,s,k,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[none],block,2801,TRUE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[none],straw,9918,TRUE,None,none,s,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,k g,[none],couch,1635,TRUE,None,none,k,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,p b,[none],egg,2199,TRUE,Response,none,k,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,mother,hands,2699,TRUE,Response,m,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[none],play,2900,TRUE,None,none,p,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,table,table,9859,TRUE,None,t,t,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,table,table,1363,TRUE,None,t,t,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,table,table,13091,FALSE,None,t,t,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,block,godzilla,2779,TRUE,None,b,g,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,[none],no,11301,FALSE,Reformulation,none,n,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,G,1
279,11,F,Bachelors Degree,t d,t d,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,n,[unclear],boogies,4500,TRUE,None,none,b,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[unclear],boogies,6777,TRUE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,camera,boogies,9859,TRUE,Response,k,b,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,camera,[none],NA,NA,Response,k,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,n,camera,no,1602,TRUE,None,k,n,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,G,1
279,11,F,Bachelors Degree,t d,t d,camera,banana,10300,FALSE,None,k,b,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,banana,plastic,5700,TRUE,None,b,p,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[none],plastic,7267,TRUE,None,none,p,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,p b,lxx [name],lxx [name],2501,TRUE,None,l,l,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[none],b,8916,TRUE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,[none],[none],NA,NA,Response,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,camera,do,1401,TRUE,None,k,d,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,V,1
279,11,F,Bachelors Degree,t d,t d,[none],do,2310,TRUE,Reformulation,none,d,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,V,1
279,11,F,Bachelors Degree,t d,n,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,[unclear],down,2167,TRUE,None,none,d,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,D,1
279,11,F,Bachelors Degree,t d,p b,[none],down,6807,TRUE,None,none,d,FALSE,FALSE,FALSE,TRUE,FALSE,withVMS,D,1
279,11,F,Bachelors Degree,t d,p b,[none],down,9531,TRUE,Response,none,d,FALSE,FALSE,FALSE,TRUE,FALSE,withVMS,D,1
279,11,F,Bachelors Degree,t d,p b,[none],q,1999,TRUE,None,none,k,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,[none],hi,5701,TRUE,Agreement,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,G,1
279,11,F,Bachelors Degree,t d,t d,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,[none],drool,12000,FALSE,Response,none,d,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[none],big,9301,TRUE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,A,1
279,11,F,Bachelors Degree,t d,t d,[unclear],slide,8700,TRUE,None,none,s,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[unclear],slide,14488,FALSE,None,none,s,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,box,block,4399,TRUE,None,b,b,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,baby,[none],NA,NA,Question,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,p b,baby,baby,9403,TRUE,None,b,b,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,[none],did+it,13507,FALSE,None,none,d,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,V,1
279,11,F,Bachelors Degree,t d,l,[none],minutes,7599,TRUE,Agreement,none,m,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,l,teapot,hiya,1900,TRUE,None,t,none,FALSE,FALSE,TRUE,FALSE,FALSE,withVMS,G,1
279,11,F,Bachelors Degree,t d,p b,teapot,hiya,3259,TRUE,None,t,none,FALSE,FALSE,TRUE,FALSE,FALSE,withVMS,G,1
279,11,F,Bachelors Degree,t d,p b,teapot,careful,6500,TRUE,None,t,k,FALSE,FALSE,TRUE,FALSE,FALSE,withVMS,A,1
279,11,F,Bachelors Degree,t d,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,p b,[none],block,14738,FALSE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[none],block,14747,FALSE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,recorder,recorder,1599,TRUE,None,k,k,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,recorder,recorder,6879,TRUE,None,k,k,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,recorder,[none],NA,NA,None,k,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,lxx [name],good,4095,TRUE,None,l,g,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,A,1
279,11,F,Bachelors Degree,t d,t d,headband,sister,2899,TRUE,None,p,s,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,f v,headband,gentle,3901,TRUE,None,p,g,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,A,1
279,11,F,Bachelors Degree,t d,n,table,careful,4899,TRUE,None,t,k,FALSE,FALSE,TRUE,FALSE,FALSE,withVMS,A,1
279,11,F,Bachelors Degree,t d,n,[unclear],careful,9301,TRUE,None,none,k,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,A,1
279,11,F,Bachelors Degree,t d,n,[unclear],fxx [name],1801,TRUE,None,none,f,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,[unclear],fxx [name],4765,TRUE,None,none,f,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,[unclear],do,2791,TRUE,None,none,d,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,V,1
279,11,F,Bachelors Degree,t d,p b,table,sissy,3338,TRUE,None,t,s,FALSE,FALSE,TRUE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
279,11,F,Bachelors Degree,t d,p b,[none],egg,4799,TRUE,None,none,k,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,cable,fxx [name],10339,FALSE,None,k,f,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,t d,cable,remote,3699,TRUE,None,k,m,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
279,11,F,Bachelors Degree,t d,p b,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
626,10,M,Bachelors Degree,p b,p b,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],2
626,10,M,Bachelors Degree,p b,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
626,10,M,Bachelors Degree,p b,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
626,10,M,Bachelors Degree,p b,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
626,10,M,Bachelors Degree,p b,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
626,10,M,Bachelors Degree,p b,t d,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
626,10,M,Bachelors Degree,p b,t d,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
626,10,M,Bachelors Degree,p b,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
626,10,M,Bachelors Degree,p b,t d,[none],train,9503,TRUE,None,none,t,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,2
626,10,M,Bachelors Degree,p b,t d,[none],block,9601,TRUE,None,none,b,FALSE,FALSE,FALSE,TRUE,FALSE,withVMS,N,2
626,10,M,Bachelors Degree,p b,t d,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
626,10,M,Bachelors Degree,p b,t d,camera,camera,1401,TRUE,None,k,k,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,2
626,10,M,Bachelors Degree,p b,t d,camera,camera,5376,TRUE,Agreement,k,k,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,2
